Age Range,Download Dt,Name,Platform,Count Rides,Step,Users Count
18-24,17-10-2021,ride_accepted,ios,180,3,6
18-24,04-01-2021,ride_accepted,ios,131,3,7
18-24,10-03-2021,ride_accepted,ios,162,3,7
18-24,02-05-2021,ride_completed,ios,18,4,1
18-24,05-02-2021,ride_completed,ios,22,4,1
18-24,26-03-2021,ride_completed,ios,22,4,1
18-24,06-08-2021,ride_completed,ios,23,4,1
18-24,26-07-2021,ride_completed,ios,24,4,1
18-24,09-11-2021,ride_completed,ios,25,4,1
18-24,07-02-2021,ride_completed,ios,26,4,1
18-24,13-06-2021,ride_completed,ios,26,4,1
18-24,04-06-2021,ride_completed,ios,27,4,1
18-24,13-11-2021,ride_completed,ios,27,4,1
18-24,28-11-2021,ride_completed,ios,27,4,1
18-24,13-01-2021,ride_completed,ios,28,4,1
18-24,11-02-2021,ride_completed,ios,28,4,1
18-24,01-03-2021,ride_completed,ios,28,4,1
18-24,30-05-2021,ride_completed,ios,28,4,1
18-24,10-06-2021,ride_completed,ios,28,4,1
18-24,22-02-2021,ride_completed,ios,29,4,1
18-24,29-03-2021,ride_completed,ios,29,4,1
18-24,31-03-2021,ride_completed,ios,29,4,1
18-24,18-04-2021,ride_completed,ios,29,4,1
18-24,19-04-2021,ride_completed,ios,29,4,1
18-24,23-05-2021,ride_completed,ios,29,4,1
18-24,23-08-2021,ride_completed,ios,29,4,1
18-24,14-03-2021,ride_completed,ios,30,4,1
18-24,27-05-2021,ride_completed,ios,30,4,1
18-24,10-07-2021,ride_completed,ios,30,4,1
18-24,29-08-2021,ride_completed,ios,30,4,1
18-24,01-02-2021,ride_completed,ios,31,4,1
18-24,23-06-2021,ride_completed,ios,31,4,1
18-24,08-07-2021,ride_completed,ios,31,4,1
18-24,24-07-2021,ride_completed,ios,31,4,1
18-24,21-08-2021,ride_completed,ios,31,4,1
18-24,10-09-2021,ride_completed,ios,31,4,1
18-24,24-11-2021,ride_completed,ios,31,4,1
18-24,02-12-2021,ride_completed,ios,31,4,1
18-24,07-12-2021,ride_completed,ios,31,4,1
18-24,20-01-2021,ride_completed,ios,32,4,1
18-24,26-02-2021,ride_completed,ios,32,4,1
18-24,09-04-2021,ride_completed,ios,32,4,1
18-24,10-05-2021,ride_completed,ios,32,4,1
18-24,08-06-2021,ride_completed,ios,32,4,1
18-24,11-06-2021,ride_completed,ios,32,4,1
18-24,22-07-2021,ride_completed,ios,32,4,1
18-24,12-09-2021,ride_completed,ios,32,4,1
18-24,15-02-2021,ride_completed,ios,33,4,1
18-24,05-03-2021,ride_completed,ios,33,4,1
18-24,03-05-2021,ride_completed,ios,33,4,1
18-24,08-05-2021,ride_completed,ios,33,4,1
18-24,15-08-2021,ride_completed,ios,33,4,1
18-24,08-11-2021,ride_completed,ios,33,4,1
18-24,31-01-2021,ride_completed,ios,34,4,1
18-24,03-04-2021,ride_completed,ios,34,4,1
18-24,21-06-2021,ride_completed,ios,34,4,1
18-24,03-07-2021,ride_completed,ios,34,4,1
18-24,19-08-2021,ride_completed,ios,34,4,1
18-24,20-08-2021,ride_completed,ios,34,4,1
18-24,16-11-2021,ride_completed,ios,34,4,1
18-24,22-11-2021,ride_completed,ios,34,4,1
18-24,20-02-2021,ride_completed,ios,35,4,1
18-24,17-03-2021,ride_completed,ios,35,4,1
18-24,26-05-2021,ride_completed,ios,35,4,1
18-24,11-08-2021,ride_completed,ios,35,4,1
18-24,15-09-2021,ride_completed,ios,35,4,1
18-24,24-09-2021,ride_completed,ios,35,4,1
18-24,19-10-2021,ride_completed,ios,35,4,1
18-24,05-12-2021,ride_completed,ios,35,4,1
18-24,06-01-2021,ride_completed,ios,36,4,1
18-24,03-03-2021,ride_completed,ios,36,4,1
18-24,14-07-2021,ride_completed,ios,36,4,1
18-24,03-10-2021,ride_completed,ios,36,4,1
18-24,26-10-2021,ride_completed,ios,36,4,1
18-24,09-12-2021,ride_completed,ios,36,4,1
18-24,13-05-2021,ride_completed,ios,37,4,1
18-24,12-10-2021,ride_completed,ios,37,4,1
18-24,21-10-2021,ride_completed,ios,37,4,1
18-24,23-03-2021,ride_completed,ios,38,4,1
18-24,08-04-2021,ride_completed,ios,38,4,1
18-24,18-06-2021,ride_completed,ios,38,4,1
18-24,14-09-2021,ride_completed,ios,38,4,1
18-24,19-09-2021,ride_completed,ios,38,4,1
18-24,28-09-2021,ride_completed,ios,38,4,1
18-24,04-10-2021,ride_completed,ios,38,4,1
18-24,06-10-2021,ride_completed,ios,38,4,1
18-24,18-10-2021,ride_completed,ios,38,4,1
18-24,28-12-2021,ride_completed,ios,38,4,1
18-24,21-01-2021,ride_completed,ios,39,4,1
18-24,28-01-2021,ride_completed,ios,39,4,1
18-24,31-07-2021,ride_completed,ios,39,4,1
18-24,01-08-2021,ride_completed,ios,39,4,1
18-24,09-08-2021,ride_completed,ios,39,4,1
18-24,06-11-2021,ride_completed,ios,39,4,1
18-24,31-12-2021,ride_completed,ios,39,4,1
18-24,16-05-2021,ride_completed,ios,40,4,1
18-24,18-07-2021,ride_completed,ios,40,4,1
18-24,11-11-2021,ride_completed,ios,40,4,1
18-24,06-12-2021,ride_completed,ios,40,4,1
18-24,10-12-2021,ride_completed,ios,40,4,1
18-24,03-02-2021,ride_completed,ios,41,4,1
18-24,13-02-2021,ride_completed,ios,41,4,1
18-24,21-03-2021,ride_completed,ios,41,4,1
18-24,05-05-2021,ride_completed,ios,41,4,1
18-24,01-06-2021,ride_completed,ios,41,4,1
18-24,07-06-2021,ride_completed,ios,41,4,1
18-24,25-10-2021,ride_completed,ios,41,4,1
18-24,21-02-2021,ride_completed,ios,42,4,1
18-24,12-06-2021,ride_completed,ios,42,4,1
18-24,05-07-2021,ride_completed,ios,42,4,1
18-24,09-10-2021,ride_completed,ios,42,4,1
18-24,08-12-2021,ride_completed,ios,42,4,1
18-24,21-12-2021,ride_completed,ios,42,4,1
18-24,21-05-2021,ride_completed,ios,43,4,1
18-24,13-08-2021,ride_completed,ios,43,4,1
18-24,13-09-2021,ride_completed,ios,43,4,1
18-24,21-11-2021,ride_completed,ios,43,4,1
18-24,04-12-2021,ride_completed,ios,43,4,1
18-24,18-12-2021,ride_completed,ios,43,4,1
18-24,30-07-2021,ride_completed,ios,44,4,1
18-24,20-10-2021,ride_completed,ios,44,4,1
18-24,28-10-2021,ride_completed,ios,44,4,1
18-24,07-09-2021,ride_completed,ios,45,4,1
18-24,04-02-2021,ride_completed,ios,46,4,1
18-24,12-04-2021,ride_completed,ios,46,4,1
18-24,21-09-2021,ride_completed,ios,46,4,1
18-24,07-11-2021,ride_completed,ios,47,4,1
18-24,03-12-2021,ride_completed,ios,47,4,1
18-24,29-07-2021,ride_completed,ios,48,4,1
18-24,17-12-2021,ride_completed,ios,49,4,1
18-24,28-05-2021,ride_completed,ios,53,4,1
18-24,12-07-2021,ride_completed,ios,53,4,1
18-24,02-04-2021,ride_completed,ios,57,4,1
18-24,22-03-2021,ride_completed,ios,52,4,2
18-24,19-05-2021,ride_completed,ios,58,4,2
18-24,11-12-2021,ride_completed,ios,58,4,2
18-24,30-04-2021,ride_completed,ios,59,4,2
18-24,26-04-2021,ride_completed,ios,60,4,2
18-24,25-09-2021,ride_completed,ios,60,4,2
18-24,08-01-2021,ride_completed,ios,61,4,2
18-24,02-02-2021,ride_completed,ios,61,4,2
18-24,05-04-2021,ride_completed,ios,61,4,2
18-24,16-04-2021,ride_completed,ios,62,4,2
18-24,22-06-2021,ride_completed,ios,62,4,2
18-24,01-07-2021,ride_completed,ios,62,4,2
18-24,08-09-2021,ride_completed,ios,63,4,2
18-24,12-12-2021,ride_completed,ios,63,4,2
18-24,18-03-2021,ride_completed,ios,65,4,2
18-24,21-04-2021,ride_completed,ios,66,4,2
18-24,24-10-2021,ride_completed,ios,66,4,2
18-24,12-11-2021,ride_completed,ios,66,4,2
18-24,29-11-2021,ride_completed,ios,66,4,2
18-24,11-01-2021,ride_completed,ios,67,4,2
18-24,06-09-2021,ride_completed,ios,67,4,2
18-24,30-09-2021,ride_completed,ios,67,4,2
18-24,24-02-2021,ride_completed,ios,68,4,2
18-24,25-03-2021,ride_completed,ios,68,4,2
18-24,14-04-2021,ride_completed,ios,68,4,2
18-24,27-09-2021,ride_completed,ios,68,4,2
18-24,13-12-2021,ride_completed,ios,68,4,2
18-24,12-02-2021,ride_completed,ios,69,4,2
18-24,23-07-2021,ride_completed,ios,69,4,2
18-24,01-01-2021,ride_completed,ios,70,4,2
18-24,02-01-2021,ride_completed,ios,70,4,2
18-24,17-02-2021,ride_completed,ios,70,4,2
18-24,04-05-2021,ride_completed,ios,70,4,2
18-24,29-05-2021,ride_completed,ios,70,4,2
18-24,14-06-2021,ride_completed,ios,70,4,2
18-24,01-09-2021,ride_completed,ios,70,4,2
18-24,11-10-2021,ride_completed,ios,70,4,2
18-24,15-04-2021,ride_completed,ios,72,4,2
18-24,13-07-2021,ride_completed,ios,72,4,2
18-24,22-04-2021,ride_completed,ios,73,4,2
18-24,25-05-2021,ride_completed,ios,73,4,2
18-24,28-06-2021,ride_completed,ios,73,4,2
18-24,16-02-2021,ride_completed,ios,74,4,2
18-24,07-04-2021,ride_completed,ios,74,4,2
18-24,20-04-2021,ride_completed,ios,74,4,2
18-24,19-06-2021,ride_completed,ios,74,4,2
18-24,30-11-2021,ride_completed,ios,74,4,2
18-24,06-03-2021,ride_completed,ios,76,4,2
18-24,08-10-2021,ride_completed,ios,76,4,2
18-24,10-02-2021,ride_completed,ios,77,4,2
18-24,07-08-2021,ride_completed,ios,77,4,2
18-24,19-02-2021,ride_completed,ios,78,4,2
18-24,11-07-2021,ride_completed,ios,78,4,2
18-24,31-08-2021,ride_completed,ios,78,4,2
18-24,02-10-2021,ride_completed,ios,78,4,2
18-24,18-11-2021,ride_completed,ios,78,4,2
18-24,30-06-2021,ride_completed,ios,79,4,2
18-24,30-12-2021,ride_completed,ios,79,4,2
18-24,16-01-2021,ride_completed,ios,80,4,2
18-24,06-02-2021,ride_completed,ios,80,4,2
18-24,30-03-2021,ride_completed,ios,80,4,2
18-24,24-08-2021,ride_completed,ios,80,4,2
18-24,02-09-2021,ride_completed,ios,81,4,2
18-24,22-12-2021,ride_completed,ios,81,4,2
18-24,12-08-2021,ride_completed,ios,83,4,2
18-24,10-10-2021,ride_completed,ios,83,4,2
18-24,26-11-2021,ride_completed,ios,83,4,2
18-24,17-08-2021,ride_completed,ios,84,4,2
18-24,25-08-2021,ride_completed,ios,84,4,2
18-24,08-02-2021,ride_completed,ios,85,4,2
18-24,27-06-2021,ride_completed,ios,85,4,2
18-24,27-02-2021,ride_completed,ios,86,4,2
18-24,04-08-2021,ride_completed,ios,88,4,2
18-24,22-08-2021,ride_completed,ios,91,4,2
18-24,17-09-2021,ride_completed,ios,91,4,2
18-24,24-03-2021,ride_completed,ios,98,4,2
18-24,22-01-2021,ride_completed,ios,93,4,3
18-24,17-06-2021,ride_completed,ios,97,4,3
18-24,04-04-2021,ride_completed,ios,98,4,3
18-24,04-09-2021,ride_completed,ios,99,4,3
18-24,25-06-2021,ride_completed,ios,100,4,3
18-24,16-10-2021,ride_completed,ios,102,4,3
18-24,03-11-2021,ride_completed,ios,102,4,3
18-24,30-08-2021,ride_completed,ios,103,4,3
18-24,25-01-2021,ride_completed,ios,105,4,3
18-24,12-03-2021,ride_completed,ios,105,4,3
18-24,09-06-2021,ride_completed,ios,105,4,3
18-24,27-01-2021,ride_completed,ios,106,4,3
18-24,22-05-2021,ride_completed,ios,106,4,3
18-24,04-11-2021,ride_completed,ios,108,4,3
18-24,15-01-2021,ride_completed,ios,109,4,3
18-24,19-01-2021,ride_completed,ios,109,4,3
18-24,19-12-2021,ride_completed,ios,109,4,3
18-24,09-02-2021,ride_completed,ios,111,4,3
18-24,15-03-2021,ride_completed,ios,111,4,3
18-24,03-01-2021,ride_completed,ios,112,4,3
18-24,07-10-2021,ride_completed,ios,112,4,3
18-24,12-05-2021,ride_completed,ios,115,4,3
18-24,28-04-2021,ride_completed,ios,116,4,3
18-24,02-07-2021,ride_completed,ios,118,4,3
18-24,20-12-2021,ride_completed,ios,118,4,3
18-24,04-01-2021,ride_completed,ios,120,4,3
18-24,08-08-2021,ride_completed,ios,120,4,3
18-24,23-01-2021,ride_completed,ios,122,4,3
18-24,24-12-2021,ride_completed,ios,106,4,4
18-24,13-03-2021,ride_completed,ios,125,4,4
18-24,19-11-2021,ride_completed,ios,128,4,4
18-24,17-07-2021,ride_completed,ios,146,4,4
18-24,10-03-2021,ride_completed,ios,150,4,4
18-24,03-08-2021,ride_completed,ios,153,4,4
18-24,02-06-2021,ride_completed,ios,157,4,4
18-24,05-11-2021,ride_completed,ios,167,4,4
18-24,17-10-2021,ride_completed,ios,177,4,5
18-24,11-03-2021,ride_completed,ios,196,4,5
18-24,02-05-2021,payment,ios,16,5,1
18-24,05-02-2021,payment,ios,21,5,1
18-24,26-03-2021,payment,ios,21,5,1
18-24,06-08-2021,payment,ios,21,5,1
18-24,26-07-2021,payment,ios,23,5,1
18-24,09-11-2021,payment,ios,24,5,1
18-24,28-11-2021,payment,ios,24,5,1
18-24,07-02-2021,payment,ios,26,5,1
18-24,01-03-2021,payment,ios,26,5,1
18-24,13-06-2021,payment,ios,26,5,1
18-24,13-11-2021,payment,ios,26,5,1
18-24,13-01-2021,payment,ios,27,5,1
18-24,31-03-2021,payment,ios,27,5,1
18-24,18-04-2021,payment,ios,27,5,1
18-24,23-05-2021,payment,ios,27,5,1
18-24,04-06-2021,payment,ios,27,5,1
18-24,10-06-2021,payment,ios,27,5,1
18-24,24-07-2021,payment,ios,27,5,1
18-24,11-02-2021,payment,ios,28,5,1
18-24,22-02-2021,payment,ios,28,5,1
18-24,29-03-2021,payment,ios,28,5,1
18-24,27-05-2021,payment,ios,28,5,1
18-24,30-05-2021,payment,ios,28,5,1
18-24,21-08-2021,payment,ios,28,5,1
18-24,23-08-2021,payment,ios,28,5,1
18-24,10-09-2021,payment,ios,28,5,1
18-24,02-12-2021,payment,ios,28,5,1
18-24,19-04-2021,payment,ios,29,5,1
18-24,29-08-2021,payment,ios,29,5,1
18-24,01-02-2021,payment,ios,30,5,1
18-24,14-03-2021,payment,ios,30,5,1
18-24,23-06-2021,payment,ios,30,5,1
18-24,10-07-2021,payment,ios,30,5,1
18-24,12-09-2021,payment,ios,30,5,1
18-24,31-01-2021,payment,ios,31,5,1
18-24,15-02-2021,payment,ios,31,5,1
18-24,20-02-2021,payment,ios,31,5,1
18-24,26-02-2021,payment,ios,31,5,1
18-24,05-03-2021,payment,ios,31,5,1
18-24,03-04-2021,payment,ios,31,5,1
18-24,03-05-2021,payment,ios,31,5,1
18-24,26-05-2021,payment,ios,31,5,1
18-24,08-07-2021,payment,ios,31,5,1
18-24,22-07-2021,payment,ios,31,5,1
18-24,22-11-2021,payment,ios,31,5,1
18-24,24-11-2021,payment,ios,31,5,1
18-24,07-12-2021,payment,ios,31,5,1
18-24,20-01-2021,payment,ios,32,5,1
18-24,17-03-2021,payment,ios,32,5,1
18-24,09-04-2021,payment,ios,32,5,1
18-24,08-05-2021,payment,ios,32,5,1
18-24,10-05-2021,payment,ios,32,5,1
18-24,08-06-2021,payment,ios,32,5,1
18-24,11-06-2021,payment,ios,32,5,1
18-24,08-11-2021,payment,ios,32,5,1
18-24,05-12-2021,payment,ios,32,5,1
18-24,21-06-2021,payment,ios,33,5,1
18-24,15-08-2021,payment,ios,33,5,1
18-24,19-08-2021,payment,ios,33,5,1
18-24,20-08-2021,payment,ios,33,5,1
18-24,15-09-2021,payment,ios,33,5,1
18-24,03-10-2021,payment,ios,33,5,1
18-24,04-10-2021,payment,ios,33,5,1
18-24,16-11-2021,payment,ios,33,5,1
18-24,03-03-2021,payment,ios,34,5,1
18-24,03-07-2021,payment,ios,34,5,1
18-24,18-07-2021,payment,ios,34,5,1
18-24,11-08-2021,payment,ios,34,5,1
18-24,24-09-2021,payment,ios,34,5,1
18-24,21-10-2021,payment,ios,34,5,1
18-24,26-10-2021,payment,ios,34,5,1
18-24,09-12-2021,payment,ios,34,5,1
18-24,06-01-2021,payment,ios,35,5,1
18-24,13-05-2021,payment,ios,35,5,1
18-24,14-07-2021,payment,ios,35,5,1
18-24,19-10-2021,payment,ios,35,5,1
18-24,21-01-2021,payment,ios,36,5,1
18-24,14-09-2021,payment,ios,36,5,1
18-24,19-09-2021,payment,ios,36,5,1
18-24,28-01-2021,payment,ios,37,5,1
18-24,21-03-2021,payment,ios,37,5,1
18-24,23-03-2021,payment,ios,37,5,1
18-24,01-08-2021,payment,ios,37,5,1
18-24,28-09-2021,payment,ios,37,5,1
18-24,06-10-2021,payment,ios,37,5,1
18-24,12-10-2021,payment,ios,37,5,1
18-24,28-12-2021,payment,ios,37,5,1
18-24,31-12-2021,payment,ios,37,5,1
18-24,03-02-2021,payment,ios,38,5,1
18-24,13-02-2021,payment,ios,38,5,1
18-24,08-04-2021,payment,ios,38,5,1
18-24,18-06-2021,payment,ios,38,5,1
18-24,31-07-2021,payment,ios,38,5,1
18-24,09-08-2021,payment,ios,38,5,1
18-24,13-08-2021,payment,ios,38,5,1
18-24,18-10-2021,payment,ios,38,5,1
18-24,06-11-2021,payment,ios,38,5,1
18-24,11-11-2021,payment,ios,38,5,1
18-24,06-12-2021,payment,ios,38,5,1
18-24,21-12-2021,payment,ios,38,5,1
18-24,16-05-2021,payment,ios,39,5,1
18-24,10-12-2021,payment,ios,39,5,1
18-24,21-02-2021,payment,ios,40,5,1
18-24,01-06-2021,payment,ios,40,5,1
18-24,07-06-2021,payment,ios,40,5,1
18-24,12-06-2021,payment,ios,40,5,1
18-24,28-10-2021,payment,ios,40,5,1
18-24,05-05-2021,payment,ios,41,5,1
18-24,21-05-2021,payment,ios,41,5,1
18-24,05-07-2021,payment,ios,41,5,1
18-24,09-10-2021,payment,ios,41,5,1
18-24,25-10-2021,payment,ios,41,5,1
18-24,21-11-2021,payment,ios,41,5,1
18-24,04-12-2021,payment,ios,41,5,1
18-24,08-12-2021,payment,ios,41,5,1
18-24,30-07-2021,payment,ios,42,5,1
18-24,13-09-2021,payment,ios,42,5,1
18-24,21-09-2021,payment,ios,42,5,1
18-24,18-12-2021,payment,ios,42,5,1
18-24,03-12-2021,payment,ios,43,5,1
18-24,04-02-2021,payment,ios,44,5,1
18-24,12-04-2021,payment,ios,44,5,1
18-24,20-10-2021,payment,ios,44,5,1
18-24,07-09-2021,payment,ios,45,5,1
18-24,07-11-2021,payment,ios,46,5,1
18-24,29-07-2021,payment,ios,47,5,1
18-24,17-12-2021,payment,ios,47,5,1
18-24,12-07-2021,payment,ios,49,5,1
18-24,28-05-2021,payment,ios,51,5,1
18-24,02-04-2021,payment,ios,54,5,1
18-24,22-03-2021,payment,ios,46,5,2
18-24,16-04-2021,payment,ios,56,5,2
18-24,26-04-2021,payment,ios,56,5,2
18-24,19-05-2021,payment,ios,56,5,2
18-24,08-01-2021,payment,ios,57,5,2
18-24,05-04-2021,payment,ios,57,5,2
18-24,30-04-2021,payment,ios,57,5,2
18-24,08-09-2021,payment,ios,57,5,2
18-24,11-12-2021,payment,ios,57,5,2
18-24,25-09-2021,payment,ios,58,5,2
18-24,02-02-2021,payment,ios,59,5,2
18-24,14-04-2021,payment,ios,59,5,2
18-24,01-07-2021,payment,ios,59,5,2
18-24,04-05-2021,payment,ios,61,5,2
18-24,22-06-2021,payment,ios,61,5,2
18-24,29-11-2021,payment,ios,61,5,2
18-24,18-03-2021,payment,ios,62,5,2
18-24,24-10-2021,payment,ios,62,5,2
18-24,12-11-2021,payment,ios,62,5,2
18-24,12-12-2021,payment,ios,63,5,2
18-24,21-04-2021,payment,ios,64,5,2
18-24,01-09-2021,payment,ios,64,5,2
18-24,06-09-2021,payment,ios,64,5,2
18-24,30-09-2021,payment,ios,64,5,2
18-24,13-12-2021,payment,ios,64,5,2
18-24,02-01-2021,payment,ios,65,5,2
18-24,11-01-2021,payment,ios,65,5,2
18-24,17-02-2021,payment,ios,65,5,2
18-24,24-02-2021,payment,ios,65,5,2
18-24,25-03-2021,payment,ios,65,5,2
18-24,29-05-2021,payment,ios,65,5,2
18-24,27-09-2021,payment,ios,65,5,2
18-24,14-06-2021,payment,ios,66,5,2
18-24,23-07-2021,payment,ios,66,5,2
18-24,11-10-2021,payment,ios,67,5,2
18-24,01-01-2021,payment,ios,68,5,2
18-24,12-02-2021,payment,ios,68,5,2
18-24,15-04-2021,payment,ios,68,5,2
18-24,28-06-2021,payment,ios,68,5,2
18-24,19-06-2021,payment,ios,70,5,2
18-24,13-07-2021,payment,ios,70,5,2
18-24,06-03-2021,payment,ios,71,5,2
18-24,07-04-2021,payment,ios,71,5,2
18-24,25-05-2021,payment,ios,71,5,2
18-24,16-01-2021,payment,ios,72,5,2
18-24,22-04-2021,payment,ios,72,5,2
18-24,30-11-2021,payment,ios,72,5,2
18-24,16-02-2021,payment,ios,73,5,2
18-24,20-04-2021,payment,ios,73,5,2
18-24,02-10-2021,payment,ios,73,5,2
18-24,08-10-2021,payment,ios,73,5,2
18-24,10-02-2021,payment,ios,74,5,2
18-24,07-08-2021,payment,ios,74,5,2
18-24,31-08-2021,payment,ios,74,5,2
18-24,30-03-2021,payment,ios,75,5,2
18-24,30-06-2021,payment,ios,75,5,2
18-24,24-08-2021,payment,ios,75,5,2
18-24,30-12-2021,payment,ios,75,5,2
18-24,19-02-2021,payment,ios,76,5,2
18-24,11-07-2021,payment,ios,76,5,2
18-24,06-02-2021,payment,ios,77,5,2
18-24,02-09-2021,payment,ios,77,5,2
18-24,18-11-2021,payment,ios,77,5,2
18-24,22-12-2021,payment,ios,78,5,2
18-24,10-10-2021,payment,ios,79,5,2
18-24,27-06-2021,payment,ios,80,5,2
18-24,12-08-2021,payment,ios,80,5,2
18-24,17-08-2021,payment,ios,80,5,2
18-24,25-08-2021,payment,ios,80,5,2
18-24,26-11-2021,payment,ios,81,5,2
18-24,08-02-2021,payment,ios,82,5,2
18-24,27-02-2021,payment,ios,82,5,2
18-24,04-08-2021,payment,ios,82,5,2
18-24,22-08-2021,payment,ios,85,5,2
18-24,17-09-2021,payment,ios,90,5,2
18-24,24-03-2021,payment,ios,91,5,2
18-24,22-01-2021,payment,ios,88,5,3
18-24,04-04-2021,payment,ios,89,5,3
18-24,25-06-2021,payment,ios,94,5,3
18-24,17-06-2021,payment,ios,95,5,3
18-24,16-10-2021,payment,ios,95,5,3
18-24,03-11-2021,payment,ios,95,5,3
18-24,04-09-2021,payment,ios,97,5,3
18-24,25-01-2021,payment,ios,98,5,3
18-24,27-01-2021,payment,ios,100,5,3
18-24,09-06-2021,payment,ios,100,5,3
18-24,30-08-2021,payment,ios,100,5,3
18-24,15-01-2021,payment,ios,101,5,3
18-24,12-03-2021,payment,ios,101,5,3
18-24,22-05-2021,payment,ios,101,5,3
18-24,07-10-2021,payment,ios,103,5,3
18-24,19-12-2021,payment,ios,103,5,3
18-24,03-01-2021,payment,ios,104,5,3
18-24,19-01-2021,payment,ios,104,5,3
18-24,04-11-2021,payment,ios,104,5,3
18-24,15-03-2021,payment,ios,106,5,3
18-24,09-02-2021,payment,ios,108,5,3
18-24,28-04-2021,payment,ios,109,5,3
18-24,12-05-2021,payment,ios,110,5,3
18-24,08-08-2021,payment,ios,111,5,3
18-24,20-12-2021,payment,ios,112,5,3
18-24,04-01-2021,payment,ios,115,5,3
18-24,02-07-2021,payment,ios,115,5,3
18-24,23-01-2021,payment,ios,121,5,3
18-24,24-12-2021,payment,ios,102,5,4
18-24,13-03-2021,payment,ios,120,5,4
18-24,19-11-2021,payment,ios,120,5,4
18-24,17-07-2021,payment,ios,136,5,4
18-24,03-08-2021,payment,ios,145,5,4
18-24,10-03-2021,payment,ios,146,5,4
18-24,02-06-2021,payment,ios,153,5,4
18-24,05-11-2021,payment,ios,162,5,4
18-24,17-10-2021,payment,ios,171,5,5
18-24,11-03-2021,payment,ios,187,5,5
18-24,02-05-2021,review,ios,18,6,1
18-24,05-02-2021,review,ios,22,6,1
18-24,26-03-2021,review,ios,22,6,1
18-24,06-08-2021,review,ios,23,6,1
18-24,26-07-2021,review,ios,24,6,1
18-24,09-11-2021,review,ios,25,6,1
18-24,11-01-2021,review,ios,26,6,1
18-24,07-02-2021,review,ios,26,6,1
18-24,13-06-2021,review,ios,26,6,1
18-24,22-03-2021,review,ios,27,6,1
18-24,25-09-2021,review,ios,27,6,1
18-24,24-10-2021,review,ios,27,6,1
18-24,13-01-2021,review,ios,28,6,1
18-24,11-02-2021,review,ios,28,6,1
18-24,01-03-2021,review,ios,28,6,1
18-24,30-05-2021,review,ios,28,6,1
18-24,29-03-2021,review,ios,29,6,1
18-24,23-05-2021,review,ios,29,6,1
18-24,12-12-2021,review,ios,29,6,1
18-24,14-03-2021,review,ios,30,6,1
18-24,27-05-2021,review,ios,30,6,1
18-24,28-06-2021,review,ios,30,6,1
18-24,23-07-2021,review,ios,30,6,1
18-24,29-08-2021,review,ios,30,6,1
18-24,01-02-2021,review,ios,31,6,1
18-24,20-04-2021,review,ios,31,6,1
18-24,14-06-2021,review,ios,31,6,1
18-24,23-06-2021,review,ios,31,6,1
18-24,24-07-2021,review,ios,31,6,1
18-24,21-08-2021,review,ios,31,6,1
18-24,24-11-2021,review,ios,31,6,1
18-24,02-12-2021,review,ios,31,6,1
18-24,07-12-2021,review,ios,31,6,1
18-24,02-01-2021,review,ios,32,6,1
18-24,11-06-2021,review,ios,32,6,1
18-24,22-07-2021,review,ios,32,6,1
18-24,12-09-2021,review,ios,32,6,1
18-24,08-02-2021,review,ios,33,6,1
18-24,15-02-2021,review,ios,33,6,1
18-24,18-03-2021,review,ios,33,6,1
18-24,07-04-2021,review,ios,33,6,1
18-24,21-04-2021,review,ios,33,6,1
18-24,03-05-2021,review,ios,33,6,1
18-24,08-05-2021,review,ios,33,6,1
18-24,30-06-2021,review,ios,33,6,1
18-24,15-08-2021,review,ios,33,6,1
18-24,16-01-2021,review,ios,34,6,1
18-24,03-04-2021,review,ios,34,6,1
18-24,21-06-2021,review,ios,34,6,1
18-24,22-06-2021,review,ios,34,6,1
18-24,03-07-2021,review,ios,34,6,1
18-24,20-08-2021,review,ios,34,6,1
18-24,06-09-2021,review,ios,34,6,1
18-24,22-11-2021,review,ios,34,6,1
18-24,17-03-2021,review,ios,35,6,1
18-24,25-03-2021,review,ios,35,6,1
18-24,26-05-2021,review,ios,35,6,1
18-24,02-06-2021,review,ios,35,6,1
18-24,11-08-2021,review,ios,35,6,1
18-24,08-09-2021,review,ios,35,6,1
18-24,15-09-2021,review,ios,35,6,1
18-24,24-09-2021,review,ios,35,6,1
18-24,19-10-2021,review,ios,35,6,1
